date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2022-10-25,nation,England,5171.0,20178697.0,135.0,170535.0,174.0,211102.0,3649.0,18854828.0,1522.0,1323869.0,73468,535083761,36152,217582248,37316.0,317501513.0,8.3,160521.0,1139.0,43896457.0,1646.0,41870108.0,4986.0,33189349.0,863.0,891408.0,9373.0,229.0,,,,
2022-10-24,nation,England,6135.0,20173526.0,143.0,170400.0,173.0,210928.0,4289.0,18851179.0,1846.0,1322347.0,72432,535010293,26657,217546096,45775.0,317464197.0,8.5,166029.0,1062.0,43895318.0,1479.0,41868462.0,4312.0,33184363.0,870.0,890545.0,9692.0,203.0,,,,
2022-10-23,nation,England,5005.0,20167391.0,141.0,170257.0,175.0,210755.0,3593.0,18846890.0,1412.0,1320501.0,52908,534937861,21247,217519439,31661.0,317418422.0,8.7,173766.0,591.0,43894256.0,912.0,41866983.0,2359.0,33180051.0,884.0,889675.0,9755.0,195.0,,,,
2022-10-22,nation,England,4518.0,20162386.0,147.0,170116.0,184.0,210580.0,3307.0,18843297.0,1211.0,1319089.0,54772,534884953,25852,217498192,28920.0,317386761.0,8.8,176006.0,1841.0,43893665.0,2723.0,41866071.0,8044.0,33177692.0,785.0,888791.0,9777.0,197.0,,,,
2022-10-21,nation,England,5750.0,20157868.0,162.0,169969.0,202.0,210396.0,4153.0,18839990.0,1597.0,1317878.0,69503,534830181,30933,217472340,38570.0,317357841.0,8.9,177609.0,1122.0,43891824.0,1260.0,41863348.0,5065.0,33169648.0,831.0,888006.0,9935.0,194.0,,,,
2022-10-20,nation,England,6067.0,20152118.0,157.0,169807.0,189.0,210194.0,4297.0,18835837.0,1770.0,1316281.0,78082,534760678,34762,217441407,43320.0,317319271.0,8.9,179263.0,1193.0,43890702.0,1377.0,41862088.0,5845.0,33164583.0,1053.0,887175.0,10129.0,193.0,,,,
2022-10-19,nation,England,7026.0,20146051.0,138.0,169650.0,168.0,210005.0,5026.0,18831540.0,2000.0,1314511.0,86131,534682596,40991,217406645,45140.0,317275951.0,9.1,178647.0,1200.0,43889509.0,1335.0,41860711.0,5636.0,33158738.0,1064.0,886122.0,10387.0,206.0,,,,
2022-10-18,nation,England,7652.0,20139025.0,138.0,169512.0,166.0,209837.0,5419.0,18826514.0,2233.0,1312511.0,88760,534596465,41889,217365654,46871.0,317230811.0,9.4,177640.0,1072.0,43888309.0,1145.0,41859376.0,5212.0,33153102.0,1101.0,885058.0,10594.0,200.0,,,,
2022-10-17,nation,England,9283.0,20131373.0,156.0,169374.0,182.0,209671.0,6591.0,18821095.0,2692.0,1310278.0,87377,534507705,30742,217323765,56635.0,317183940.0,9.6,175846.0,829.0,43887237.0,1011.0,41858231.0,4735.0,33147890.0,1121.0,883957.0,10688.0,207.0,,,,
2022-10-16,nation,England,7253.0,20122090.0,162.0,169218.0,187.0,209489.0,5216.0,18814504.0,2037.0,1307586.0,62860,534420328,22991,217293023,39869.0,317127305.0,9.6,176018.0,694.0,43886408.0,1113.0,41857220.0,2836.0,33143155.0,1206.0,882836.0,10584.0,217.0,,,,
2022-10-15,nation,England,6004.0,20114837.0,136.0,169056.0,171.0,209302.0,4433.0,18809288.0,1571.0,1305549.0,64372,534357468,30330,217270032,34042.0,317087436.0,9.6,175395.0,1930.0,43885714.0,3096.0,41856107.0,8737.0,33140319.0,900.0,881630.0,10502.0,221.0,,,,
2022-10-14,nation,England,7340.0,20108833.0,149.0,168920.0,182.0,209131.0,5491.0,18804855.0,1849.0,1303978.0,82100,534293096,36773,217239702,45327.0,317053394.0,9.7,173459.0,1146.0,43883784.0,1460.0,41853011.0,5305.0,33131582.0,978.0,880730.0,10420.0,224.0,1.1,1.3,3.0,6.0
2022-10-13,nation,England,7561.0,20101493.0,132.0,168771.0,167.0,208949.0,5482.0,18799364.0,2079.0,1302129.0,85139,534210996,35719,217202929,49420.0,317008067.0,9.9,170642.0,993.0,43882638.0,1356.0,41851551.0,5238.0,33126277.0,1247.0,879752.0,10524.0,232.0,,,,
2022-10-12,nation,England,8119.0,20093932.0,151.0,168639.0,186.0,208782.0,5802.0,18793882.0,2317.0,1300050.0,87971,534125857,37796,217167210,50175.0,316958647.0,10.2,169363.0,1022.0,43881645.0,1295.0,41850195.0,5247.0,33121039.0,1150.0,878505.0,10608.0,221.0,,,,
2022-10-11,nation,England,8779.0,20085813.0,144.0,168488.0,173.0,208596.0,6425.0,18788080.0,2354.0,1297733.0,90886,534037886,39870,217129414,51016.0,316908472.0,10.5,167195.0,962.0,43880623.0,1219.0,41848900.0,4803.0,33115792.0,1207.0,877355.0,10522.0,224.0,,,,
2022-10-10,nation,England,9833.0,20077034.0,120.0,168344.0,155.0,208423.0,7088.0,18781655.0,2745.0,1295379.0,90549,533947000,30697,217089544,59852.0,316857456.0,10.7,165921.0,887.0,43879661.0,1113.0,41847681.0,3970.0,33110989.0,1275.0,876148.0,10397.0,209.0,,,,
2022-10-09,nation,England,8013.0,20067201.0,128.0,168224.0,155.0,208268.0,5883.0,18774567.0,2130.0,1292634.0,64781,533856451,22758,217058847,42023.0,316797604.0,10.8,165552.0,663.0,43878774.0,1265.0,41846568.0,2436.0,33107019.0,1252.0,874873.0,10181.0,201.0,,,,
2022-10-08,nation,England,6579.0,20059188.0,116.0,168096.0,145.0,208113.0,4964.0,18768684.0,1615.0,1290504.0,63848,533791670,26928,217036089,36920.0,316755581.0,11.0,165356.0,1831.0,43878111.0,3397.0,41845303.0,7139.0,33104583.0,885.0,873621.0,10049.0,207.0,,,,
2022-10-07,nation,England,8334.0,20052609.0,126.0,167980.0,166.0,207968.0,6213.0,18763720.0,2121.0,1288889.0,79314,533727822,31877,217009161,47437.0,316718661.0,10.9,164377.0,1390.0,43876280.0,1417.0,41841906.0,4543.0,33097444.0,946.0,872736.0,10070.0,199.0,,,,
2022-10-06,nation,England,8816.0,20044275.0,118.0,167854.0,146.0,207802.0,6613.0,18757507.0,2203.0,1286768.0,84175,533648508,35040,216977284,49135.0,316671224.0,10.8,161804.0,1122.0,43874890.0,1381.0,41840489.0,4800.0,33092901.0,1163.0,871790.0,9922.0,192.0,,,,
2022-10-05,nation,England,9543.0,20035459.0,126.0,167736.0,158.0,207656.0,7034.0,18750894.0,2509.0,1284565.0,85702,533564333,35148,216942244,50554.0,316622089.0,10.7,159304.0,1098.0,43873768.0,1326.0,41839108.0,4678.0,33088101.0,1259.0,870627.0,9631.0,195.0,,,,
2022-10-04,nation,England,10244.0,20025916.0,115.0,167610.0,153.0,207498.0,7548.0,18743860.0,2696.0,1282056.0,88704,533478631,36299,216907096,52405.0,316571535.0,10.6,156520.0,859.0,43872670.0,1196.0,41837782.0,4415.0,33083423.0,1418.0,869368.0,9287.0,192.0,,,,
2022-10-03,nation,England,10879.0,20015672.0,103.0,167495.0,142.0,207345.0,7967.0,18736312.0,2912.0,1279360.0,88650,533389927,29639,216870797,59011.0,316519130.0,10.4,152286.0,720.0,43871811.0,1096.0,41836586.0,3424.0,33079008.0,1344.0,867950.0,8854.0,189.0,,,,
2022-10-02,nation,England,8617.0,20004793.0,90.0,167392.0,132.0,207203.0,6500.0,18728345.0,2117.0,1276448.0,61226,533301277,21174,216841158,40052.0,316460119.0,9.9,151110.0,494.0,43871091.0,1180.0,41835490.0,2093.0,33075584.0,1262.0,866606.0,8374.0,172.0,,,,
2022-10-01,nation,England,6564.0,19996176.0,93.0,167302.0,134.0,207071.0,5036.0,18721845.0,1528.0,1274331.0,57580,533240051,24056,216819984,33524.0,316420067.0,9.6,150968.0,1514.0,43870597.0,3075.0,41834310.0,6080.0,33073491.0,1091.0,865344.0,8069.0,161.0,,,,
2022-09-30,nation,England,7098.0,19989612.0,94.0,167209.0,132.0,206937.0,5453.0,18716809.0,1645.0,1272803.0,71905,533182471,29823,216795928,42082.0,316386543.0,9.4,151282.0,987.0,43869083.0,1459.0,41831235.0,4113.0,33067411.0,870.0,864253.0,7672.0,155.0,1.0,1.3,0.0,5.0
2022-09-29,nation,England,7352.0,19982514.0,90.0,167115.0,133.0,206805.0,5560.0,18711356.0,1792.0,1271158.0,78786,533110566,33855,216766105,44931.0,316344461.0,9.2,152014.0,1136.0,43868096.0,1390.0,41829776.0,4124.0,33063298.0,1158.0,863383.0,7281.0,160.0,,,,
2022-09-28,nation,England,7807.0,19975162.0,76.0,167025.0,114.0,206672.0,5872.0,18705796.0,1935.0,1269366.0,78540,533031780,33144,216732250,45396.0,316299530.0,8.9,152827.0,882.0,43866960.0,1345.0,41828386.0,4138.0,33059174.0,1134.0,862225.0,7024.0,160.0,,,,
2022-09-27,nation,England,7644.0,19967355.0,79.0,166949.0,125.0,206558.0,5639.0,18699924.0,2005.0,1267431.0,78937,532953240,32408,216699106,46529.0,316254134.0,8.6,152438.0,855.0,43866078.0,1201.0,41827041.0,3769.0,33055036.0,1045.0,861091.0,6758.0,161.0,,,,
2022-09-26,nation,England,8039.0,19959711.0,83.0,166870.0,120.0,206433.0,5868.0,18694285.0,2171.0,1265426.0,84883,532874303,30432,216666698,54451.0,316207605.0,8.3,154124.0,774.0,43865223.0,1186.0,41825840.0,3145.0,33051267.0,998.0,860046.0,6439.0,157.0,,,,
2022-09-25,nation,England,6738.0,19951672.0,66.0,166787.0,100.0,206313.0,4961.0,18688417.0,1777.0,1263255.0,58491,532789420,21066,216636266,37425.0,316153154.0,7.8,149559.0,508.0,43864449.0,1289.0,41824654.0,1891.0,33048122.0,971.0,859048.0,6045.0,160.0,,,,
2022-09-24,nation,England,5308.0,19944934.0,62.0,166721.0,99.0,206213.0,4005.0,18683456.0,1303.0,1261478.0,53691,532730929,23259,216615200,30432.0,316115729.0,7.4,149967.0,1427.0,43863941.0,2996.0,41823365.0,4869.0,33046231.0,727.0,858077.0,5773.0,150.0,,,,
2022-09-23,nation,England,6006.0,19939626.0,58.0,166659.0,101.0,206114.0,4525.0,18679451.0,1481.0,1260175.0,70685,532677238,31610,216591941,39075.0,316085297.0,7.1,150057.0,839.0,43862514.0,1987.0,41820369.0,3741.0,33041362.0,704.0,857350.0,5604.0,153.0,,,,
2022-09-22,nation,England,6294.0,19933620.0,62.0,166601.0,100.0,206013.0,4637.0,18674926.0,1657.0,1258694.0,77475,532606553,35020,216560331,42455.0,316046222.0,6.7,146808.0,744.0,43861675.0,1244.0,41818382.0,3637.0,33037621.0,846.0,856646.0,5366.0,152.0,,,,
2022-09-21,nation,England,6939.0,19927326.0,49.0,166539.0,101.0,205913.0,5085.0,18670289.0,1854.0,1257037.0,75620,532529078,32983,216525311,42637.0,316003767.0,6.3,142658.0,775.0,43860931.0,1280.0,41817138.0,3608.0,33033984.0,858.0,855800.0,5142.0,145.0,,,,
2022-09-20,nation,England,7200.0,19920387.0,72.0,166490.0,111.0,205812.0,5165.0,18665204.0,2035.0,1255183.0,80477,532453458,31227,216492328,49250.0,315961130.0,5.9,142339.0,710.0,43860156.0,1250.0,41815858.0,3298.0,33030376.0,826.0,854942.0,4886.0,136.0,,,,
2022-09-19,nation,England,5701.0,19913187.0,64.0,166418.0,122.0,205701.0,4021.0,18660039.0,1680.0,1253148.0,65994,532372981,27553,216461101,38441.0,315911880.0,5.4,141688.0,165.0,43859446.0,258.0,41814608.0,815.0,33027078.0,781.0,854116.0,4696.0,123.0,,,,
2022-09-18,nation,England,3939.0,19907486.0,63.0,166354.0,99.0,205579.0,2882.0,18656018.0,1057.0,1251468.0,49922,532306987,21364,216433548,28558.0,315873439.0,5.3,151112.0,482.0,43859281.0,1263.0,41814350.0,1938.0,33026263.0,555.0,853335.0,4556.0,127.0,,,,
2022-09-17,nation,England,3178.0,19903547.0,55.0,166291.0,104.0,205480.0,2378.0,18653136.0,800.0,1250411.0,50246,532257065,23942,216412184,26304.0,315844881.0,5.2,152735.0,1229.0,43858799.0,2911.0,41813087.0,4859.0,33024325.0,484.0,852780.0,4467.0,117.0,,,,
2022-09-16,nation,England,3700.0,19900369.0,48.0,166236.0,100.0,205376.0,2737.0,18650758.0,963.0,1249611.0,65919,532206819,31090,216388242,34829.0,315818577.0,5.1,154885.0,897.0,43857570.0,1526.0,41810176.0,3782.0,33019466.0,476.0,852296.0,4543.0,122.0,0.8,1.0,-3.0,0.0
2022-09-15,nation,England,4181.0,19896669.0,58.0,166188.0,96.0,205276.0,3005.0,18648021.0,1176.0,1248648.0,73445,532140900,33322,216357152,40123.0,315783748.0,5.0,157218.0,750.0,43856673.0,1371.0,41808650.0,3672.0,33015684.0,553.0,851820.0,4571.0,132.0,,,,
2022-09-14,nation,England,4446.0,19892488.0,46.0,166130.0,89.0,205180.0,3233.0,18645016.0,1213.0,1247472.0,74298,532067455,33678,216323830,40620.0,315743625.0,4.9,156828.0,828.0,43855923.0,1381.0,41807279.0,4042.0,33012012.0,586.0,851267.0,4540.0,140.0,,,,
2022-09-13,nation,England,4603.0,19888042.0,61.0,166084.0,104.0,205091.0,3407.0,18641783.0,1196.0,1246259.0,77217,531993157,34690,216290152,42527.0,315703005.0,4.9,154822.0,729.0,43855095.0,1343.0,41805898.0,3903.0,33007970.0,580.0,850681.0,4630.0,148.0,,,,
2022-09-12,nation,England,4749.0,19883439.0,53.0,166023.0,99.0,204987.0,3385.0,18638376.0,1364.0,1245063.0,88559,531915940,35274,216255462,53285.0,315660478.0,4.9,156413.0,899.0,43854366.0,1527.0,41804555.0,5471.0,33004067.0,519.0,850101.0,4666.0,124.0,,,,
2022-09-11,nation,England,3889.0,19878690.0,45.0,165970.0,97.0,204888.0,2843.0,18634991.0,1046.0,1243699.0,55879,531827381,21948,216220188,33931.0,315607193.0,4.8,161059.0,179.0,43853467.0,653.0,41803028.0,618.0,32998596.0,499.0,849582.0,4692.0,132.0,,,,
2022-09-10,nation,England,2861.0,19874801.0,47.0,165925.0,97.0,204791.0,2119.0,18632148.0,742.0,1242653.0,53696,531771502,25922,216198240,27774.0,315573262.0,4.7,164678.0,608.0,43853288.0,1843.0,41802375.0,1457.0,32997978.0,408.0,849083.0,4650.0,129.0,,,,
2022-09-09,nation,England,3103.0,19871940.0,47.0,165878.0,95.0,204694.0,2326.0,18630029.0,777.0,1241911.0,69566,531717806,31871,216172318,37695.0,315545488.0,4.7,167441.0,447.0,43852680.0,871.0,41800532.0,1447.0,32996521.0,422.0,848675.0,4797.0,122.0,,,,
2022-09-08,nation,England,3250.0,19868837.0,52.0,165831.0,125.0,204599.0,2370.0,18627703.0,880.0,1241134.0,75030,531648240,31312,216140447,43718.0,315507793.0,4.7,170517.0,365.0,43852233.0,758.0,41799661.0,1640.0,32995074.0,508.0,848253.0,4881.0,127.0,,,,
2022-09-07,nation,England,3750.0,19865587.0,62.0,165779.0,120.0,204474.0,2740.0,18625333.0,1010.0,1240254.0,77706,531573210,32016,216109135,45690.0,315464075.0,4.7,175871.0,419.0,43851868.0,949.0,41798903.0,1833.0,32993434.0,541.0,847745.0,4864.0,117.0,,,,
2022-09-06,nation,England,3941.0,19861837.0,52.0,165717.0,98.0,204354.0,2869.0,18622593.0,1072.0,1239244.0,87508,531495504,38331,216077119,49177.0,315418385.0,4.5,184809.0,414.0,43851449.0,986.0,41797954.0,1842.0,32991601.0,537.0,847204.0,5060.0,135.0,,,,
2022-09-05,nation,England,4385.0,19857896.0,65.0,165665.0,124.0,204256.0,3152.0,18619724.0,1233.0,1238172.0,105384,531407996,38703,216038788,66681.0,315369208.0,4.4,194786.0,430.0,43851035.0,1015.0,41796968.0,1995.0,32989759.0,526.0,846667.0,5221.0,127.0,,,,
2022-09-04,nation,England,3759.0,19853511.0,72.0,165600.0,144.0,204132.0,2770.0,18616572.0,989.0,1236939.0,69006,531302612,27646,216000085,41360.0,315302527.0,4.2,194125.0,295.0,43850605.0,904.0,41795953.0,1054.0,32987764.0,471.0,846141.0,5209.0,120.0,,,,
2022-09-03,nation,England,2971.0,19849752.0,56.0,165528.0,125.0,203988.0,2213.0,18613802.0,758.0,1235950.0,68651,531233606,33544,215972439,35107.0,315261167.0,4.1,197238.0,818.0,43850310.0,2306.0,41795049.0,3155.0,32986710.0,439.0,845670.0,5183.0,135.0,,,,
2022-09-02,nation,England,3239.0,19846781.0,72.0,165472.0,150.0,203863.0,2437.0,18611589.0,802.0,1235192.0,90242,531164955,39988,215938895,50254.0,315226060.0,4.1,199896.0,732.0,43849492.0,1783.0,41792743.0,2999.0,32983555.0,466.0,845231.0,5334.0,143.0,0.8,1.0,-4.0,-2.0
2022-09-01,nation,England,3760.0,19843542.0,68.0,165400.0,131.0,203713.0,2733.0,18609152.0,1027.0,1234390.0,103430,531074713,40781,215898907,62649.0,315175806.0,4.0,203045.0,770.0,43848760.0,1711.0,41790960.0,2886.0,32980556.0,534.0,844765.0,5554.0,152.0,,,,
2022-08-31,nation,England,3975.0,19839782.0,94.0,165332.0,162.0,203582.0,2935.0,18606419.0,1040.0,1233363.0,112589,530971283,44190,215858126,68399.0,315113157.0,3.9,207302.0,1026.0,43847990.0,2570.0,41789249.0,3983.0,32977670.0,580.0,844231.0,5658.0,144.0,,,,
2022-08-30,nation,England,4473.0,19835807.0,63.0,165238.0,115.0,203420.0,3162.0,18603484.0,1311.0,1232323.0,145250,530858694,47303,215813936,97947.0,315044758.0,3.9,211430.0,987.0,43846964.0,2512.0,41786679.0,3502.0,32973687.0,612.0,843651.0,5743.0,141.0,,,,
2022-08-29,nation,England,3937.0,19831334.0,65.0,165175.0,127.0,203305.0,2841.0,18600322.0,1096.0,1231012.0,128277,530713444,38558,215766633,89719.0,314946811.0,4.0,213656.0,172.0,43845977.0,465.0,41784167.0,596.0,32970185.0,602.0,843039.0,5768.0,144.0,,,,
2022-08-28,nation,England,2882.0,19827397.0,78.0,165110.0,135.0,203178.0,2192.0,18597481.0,690.0,1229916.0,81211,530585167,32400,215728075,48811.0,314857092.0,4.0,227134.0,339.0,43845805.0,985.0,41783702.0,1248.0,32969589.0,539.0,842437.0,5717.0,138.0,,,,
2022-08-27,nation,England,2606.0,19824515.0,75.0,165032.0,136.0,203043.0,1978.0,18595289.0,628.0,1229226.0,87685,530503956,39204,215695675,48481.0,314808281.0,4.1,229030.0,984.0,43845466.0,2783.0,41782717.0,3549.0,32968341.0,475.0,841898.0,5765.0,135.0,,,,
2022-08-26,nation,England,2997.0,19821909.0,71.0,164957.0,119.0,202907.0,2286.0,18593311.0,711.0,1228598.0,117822,530416271,41017,215656471,76805.0,314759800.0,4.2,227939.0,961.0,43844482.0,2350.0,41779934.0,3175.0,32964792.0,512.0,841423.0,5845.0,135.0,,,,
2022-08-25,nation,England,3266.0,19818912.0,70.0,164886.0,136.0,202788.0,2404.0,18591025.0,862.0,1227887.0,153428,530298449,52458,215615454,100970.0,314682995.0,4.3,229614.0,810.0,43843521.0,2353.0,41777584.0,3019.0,32961617.0,646.0,840911.0,6249.0,141.0,,,,
2022-08-24,nation,England,3914.0,19815646.0,68.0,164816.0,143.0,202652.0,2907.0,18588621.0,1007.0,1227025.0,140171,530145021,51909,215562996,88262.0,314582025.0,4.4,230355.0,862.0,43842711.0,2393.0,41775231.0,3372.0,32958598.0,643.0,840265.0,6302.0,150.0,,,,
2022-08-23,nation,England,4076.0,19811732.0,78.0,164748.0,144.0,202509.0,3046.0,18585714.0,1030.0,1226018.0,144202,530004850,48069,215511087,96133.0,314493763.0,4.5,231425.0,914.0,43841849.0,2440.0,41772838.0,3619.0,32955226.0,707.0,839622.0,6436.0,135.0,,,,
2022-08-22,nation,England,4575.0,19807656.0,89.0,164670.0,150.0,202365.0,3379.0,18582668.0,1196.0,1224988.0,195625,529860648,51931,215463018,143694.0,314397630.0,4.6,231163.0,895.0,43840935.0,2721.0,41770398.0,3355.0,32951607.0,670.0,838915.0,6803.0,162.0,,,,
2022-08-21,nation,England,3547.0,19803081.0,93.0,164581.0,159.0,202215.0,2612.0,18579289.0,935.0,1223792.0,103882,529665023,35857,215411087,68025.0,314253936.0,4.6,235173.0,452.0,43840040.0,1247.0,41767677.0,1643.0,32948252.0,605.0,838245.0,6687.0,164.0,,,,
2022-08-20,nation,England,2844.0,19799534.0,96.0,164488.0,187.0,202056.0,2179.0,18576677.0,665.0,1222857.0,100908,529561141,41846,215375230,59062.0,314185911.0,4.7,236715.0,1161.0,43839588.0,3755.0,41766430.0,4581.0,32946609.0,585.0,837640.0,6760.0,166.0,,,,
2022-08-19,nation,England,3317.0,19796690.0,76.0,164392.0,158.0,201869.0,2487.0,18574498.0,830.0,1222192.0,135883,529460233,43825,215333384,92058.0,314126849.0,4.8,237894.0,972.0,43838427.0,2366.0,41762675.0,3427.0,32942028.0,648.0,837055.0,7045.0,182.0,0.7,0.9,-5.0,-2.0
2022-08-18,nation,England,3879.0,19793373.0,88.0,164316.0,177.0,201711.0,2891.0,18572011.0,988.0,1221362.0,164278,529324350,51336,215289559,112942.0,314034791.0,4.9,240580.0,870.0,43837455.0,2421.0,41760309.0,3449.0,32938601.0,692.0,836407.0,7421.0,184.0,,,,
2022-08-17,nation,England,4389.0,19789494.0,82.0,164228.0,145.0,201534.0,3269.0,18569120.0,1120.0,1220374.0,148533,529160072,53595,215238223,94938.0,313921849.0,5.1,245212.0,961.0,43836585.0,2489.0,41757888.0,3860.0,32935152.0,788.0,835715.0,7486.0,207.0,,,,
2022-08-16,nation,England,4832.0,19785105.0,105.0,164146.0,171.0,201389.0,3609.0,18565851.0,1223.0,1219254.0,157845,529011539,54665,215184628,103180.0,313826911.0,5.2,247893.0,961.0,43835624.0,2363.0,41755399.0,3600.0,32931292.0,818.0,834927.0,7832.0,195.0,,,,
2022-08-15,nation,England,5600.0,19780273.0,128.0,164041.0,221.0,201218.0,4177.0,18562242.0,1423.0,1218031.0,201924,528853694,51540,215129963,150384.0,313723731.0,5.4,250753.0,838.0,43834663.0,2300.0,41753036.0,3408.0,32927692.0,861.0,834109.0,8088.0,198.0,,,,
2022-08-14,nation,England,4781.0,19774673.0,107.0,163913.0,184.0,200997.0,3622.0,18558065.0,1159.0,1216608.0,106808,528651770,36238,215078423,70570.0,313573347.0,5.5,257356.0,448.0,43833825.0,1478.0,41750736.0,2087.0,32924284.0,759.0,833248.0,8158.0,191.0,,,,
2022-08-13,nation,England,3977.0,19769892.0,130.0,163806.0,214.0,200813.0,3054.0,18554443.0,923.0,1215449.0,104887,528544962,43925,215042185,60962.0,313502777.0,5.6,258607.0,1136.0,43833377.0,3515.0,41749258.0,4348.0,32922197.0,762.0,832489.0,7993.0,192.0,,,,
2022-08-12,nation,England,4779.0,19765915.0,134.0,163676.0,240.0,200599.0,3655.0,18551389.0,1124.0,1214526.0,149429,528440075,53553,214998260,95876.0,313441815.0,5.6,259166.0,865.0,43832241.0,2349.0,41745743.0,3495.0,32917849.0,740.0,831727.0,8072.0,196.0,,,,
2022-08-11,nation,England,5446.0,19761136.0,147.0,163542.0,216.0,200359.0,4082.0,18547734.0,1364.0,1213402.0,174343,528290646,56921,214944707,117422.0,313345939.0,5.7,261195.0,858.0,43831376.0,2549.0,41743394.0,3747.0,32914354.0,901.0,830987.0,8327.0,206.0,,,,
2022-08-10,nation,England,6001.0,19755690.0,116.0,163395.0,186.0,200143.0,4509.0,18543652.0,1492.0,1212038.0,158050,528116303,57607,214887786,100443.0,313228517.0,5.8,262553.0,1041.0,43830518.0,2637.0,41740845.0,4044.0,32910607.0,1009.0,830086.0,8487.0,216.0,,,,
2022-08-09,nation,England,6461.0,19749689.0,123.0,163279.0,175.0,199957.0,4925.0,18539143.0,1536.0,1210546.0,170530,527958253,60577,214830179,109953.0,313128074.0,5.9,265836.0,848.0,43829477.0,2541.0,41738208.0,3726.0,32906563.0,973.0,829077.0,8624.0,233.0,,,,
2022-08-08,nation,England,7226.0,19743228.0,128.0,163156.0,196.0,199782.0,5310.0,18534218.0,1916.0,1209010.0,214723,527787723,54212,214769602,160511.0,313018121.0,5.8,276029.0,857.0,43828629.0,2918.0,41735667.0,3823.0,32902837.0,975.0,828104.0,8888.0,222.0,,,,
2022-08-07,nation,England,5897.0,19736002.0,128.0,163028.0,197.0,199586.0,4491.0,18528908.0,1406.0,1207094.0,120510,527573000,40749,214715390,79761.0,312857610.0,5.9,282206.0,581.0,43827772.0,1987.0,41732749.0,2134.0,32899014.0,899.0,827129.0,8805.0,217.0,,,,
2022-08-06,nation,England,4852.0,19730105.0,116.0,162900.0,165.0,199389.0,3761.0,18524417.0,1091.0,1205688.0,121983,527452490,52346,214674641,69637.0,312777849.0,6.0,282153.0,1275.0,43827191.0,4690.0,41730762.0,5065.0,32896880.0,775.0,826230.0,8806.0,221.0,,,,
